timestamp,price
2025-04-07T22:01:56.554151+00:00,6.06
2025-04-07T22:03:10.080434+00:00,6.08
2025-04-07T22:04:30.299157+00:00,6.15
2025-04-07T22:05:51.357652+00:00,6.2
2025-04-07T22:07:12.044217+00:00,6.16
2025-04-07T22:08:31.420701+00:00,6.2
2025-04-07T22:09:52.810638+00:00,6.14
2025-04-07T22:11:14.323846+00:00,6.09
2025-04-07T22:12:35.313776+00:00,6.07
2025-04-07T22:13:56.846177+00:00,6.1
2025-04-07T22:15:17.949150+00:00,6.2
2025-04-07T22:16:39.869916+00:00,6.14
2025-04-07T22:18:02.206078+00:00,6.04
2025-04-07T22:19:24.332059+00:00,6.05
2025-04-07T22:20:45.547148+00:00,6.15
2025-04-07T22:22:06.953382+00:00,6.08
2025-04-07T22:23:27.957068+00:00,6.07
2025-04-07T22:24:51.006491+00:00,5.96
2025-04-07T22:26:12.930658+00:00,5.98
2025-04-07T22:27:33.373792+00:00,5.93
2025-04-07T22:29:16.396972+00:00,5.99
2025-04-07T22:30:39.986543+00:00,5.97
2025-04-07T22:32:02.342816+00:00,5.86
2025-04-07T22:33:24.419853+00:00,5.85
2025-04-07T22:34:46.900914+00:00,5.8
2025-04-07T22:36:09.328093+00:00,5.96
2025-04-07T22:37:31.975834+00:00,5.86
2025-04-07T22:38:54.842890+00:00,5.83
2025-04-07T22:40:16.949470+00:00,5.88
2025-04-07T22:41:38.566140+00:00,5.83
2025-04-07T22:43:01.411723+00:00,5.82
2025-04-07T22:44:23.845336+00:00,5.82
2025-04-07T22:45:46.994046+00:00,5.72
2025-04-07T22:47:09.035875+00:00,5.89
2025-04-07T22:48:30.941142+00:00,5.92
2025-04-07T22:49:52.321271+00:00,5.89
2025-04-07T22:51:17.245973+00:00,5.79
2025-04-07T22:52:38.957797+00:00,5.82
2025-04-07T22:53:59.898047+00:00,5.75
2025-04-07T22:55:22.124465+00:00,5.86
2025-04-07T22:56:45.347387+00:00,5.9
2025-04-07T22:58:07.060263+00:00,5.86
2025-04-07T22:59:28.266326+00:00,5.98
2025-04-07T23:00:50.801731+00:00,5.86
2025-04-07T23:02:11.699570+00:00,5.79
2025-04-07T23:03:34.041262+00:00,5.86
2025-04-07T23:04:55.158572+00:00,5.75
2025-04-07T23:06:17.974229+00:00,5.71
2025-04-07T23:07:41.021241+00:00,5.67
2025-04-07T23:09:03.046708+00:00,5.7
2025-04-07T23:10:24.864855+00:00,5.74
2025-04-07T23:11:46.274489+00:00,5.82
2025-04-07T23:13:08.912108+00:00,5.75
2025-04-07T23:14:30.421613+00:00,5.82
2025-04-07T23:15:52.344754+00:00,5.83
2025-04-07T23:17:15.190191+00:00,5.78
2025-04-07T23:18:37.007717+00:00,5.83
2025-04-07T23:19:57.900641+00:00,5.8
2025-04-07T23:21:18.362975+00:00,5.81
2025-04-07T23:22:39.087907+00:00,5.9
2025-04-07T23:23:59.877658+00:00,5.93
2025-04-07T23:25:20.231975+00:00,5.85
2025-04-07T23:26:41.884191+00:00,5.89
2025-04-07T23:28:03.483600+00:00,5.95
2025-04-07T23:29:24.588168+00:00,5.91
2025-04-07T23:30:46.093655+00:00,6.0
2025-04-07T23:32:07.097694+00:00,6.15
2025-04-07T23:33:28.099834+00:00,6.23
2025-04-07T23:34:50.452003+00:00,6.18
2025-04-07T23:36:13.085425+00:00,6.09
2025-04-07T23:37:33.235776+00:00,6.02
2025-04-07T23:38:54.029382+00:00,5.99
2025-04-07T23:40:16.421635+00:00,6.0
2025-04-07T23:41:37.154048+00:00,6.1
2025-04-07T23:43:00.099770+00:00,6.18
2025-04-07T23:44:20.691345+00:00,6.25
2025-04-07T23:45:41.889183+00:00,6.24
2025-04-07T23:47:03.095999+00:00,6.2
2025-04-07T23:48:24.808123+00:00,6.2
2025-04-07T23:49:45.915093+00:00,6.25
2025-04-07T23:51:07.935638+00:00,6.23
2025-04-07T23:52:28.589053+00:00,6.23
2025-04-07T23:53:49.723034+00:00,6.25
2025-04-07T23:55:11.033791+00:00,6.21
2025-04-07T23:56:31.124338+00:00,6.23
2025-04-07T23:57:51.487885+00:00,6.19
2025-04-07T23:59:11.672579+00:00,6.25
2025-04-08T00:00:32.671110+00:00,6.23
2025-04-08T00:01:53.150564+00:00,6.25
2025-04-08T00:03:13.601561+00:00,6.17
2025-04-08T00:04:34.643644+00:00,6.09
2025-04-08T00:05:56.663755+00:00,6.05
2025-04-08T00:07:18.582205+00:00,6.0
2025-04-08T00:08:39.270873+00:00,5.91
2025-04-08T00:10:00.089370+00:00,6.02
2025-04-08T00:11:20.755939+00:00,6.05
