timestamp,price
2025-04-07T22:02:11.288263+00:00,6.33
2025-04-07T22:03:24.825736+00:00,6.37
2025-04-07T22:04:45.101106+00:00,6.27
2025-04-07T22:06:06.206703+00:00,6.25
2025-04-07T22:07:26.575114+00:00,6.2
2025-04-07T22:08:46.157625+00:00,6.15
2025-04-07T22:10:07.660711+00:00,6.19
2025-04-07T22:11:29.278920+00:00,6.07
2025-04-07T22:12:50.095717+00:00,6.13
2025-04-07T22:14:11.814725+00:00,6.46
2025-04-07T22:15:32.893835+00:00,6.49
2025-04-07T22:16:54.291749+00:00,6.45
2025-04-07T22:18:17.462169+00:00,6.38
2025-04-07T22:19:38.971107+00:00,6.45
2025-04-07T22:21:00.276196+00:00,6.45
2025-04-07T22:22:21.891775+00:00,6.44
2025-04-07T22:23:42.925552+00:00,6.47
2025-04-07T22:25:06.472763+00:00,6.39
2025-04-07T22:26:27.744929+00:00,6.39
2025-04-07T22:27:48.472815+00:00,6.36
2025-04-07T22:29:31.189590+00:00,6.39
2025-04-07T22:30:54.902897+00:00,6.29
2025-04-07T22:32:17.394264+00:00,6.29
2025-04-07T22:33:39.210405+00:00,6.3
2025-04-07T22:35:02.464765+00:00,6.35
2025-04-07T22:36:24.390890+00:00,6.36
2025-04-07T22:37:47.032635+00:00,6.38
2025-04-07T22:39:09.971285+00:00,6.44
2025-04-07T22:40:32.099778+00:00,6.53
2025-04-07T22:41:53.314051+00:00,6.54
2025-04-07T22:43:16.465974+00:00,6.49
2025-04-07T22:44:38.898277+00:00,6.52
2025-04-07T22:46:01.845578+00:00,6.54
2025-04-07T22:47:23.856100+00:00,6.61
2025-04-07T22:48:45.795292+00:00,6.63
2025-04-07T22:50:07.388483+00:00,6.64
2025-04-07T22:51:31.884834+00:00,6.58
2025-04-07T22:52:53.706869+00:00,6.55
2025-04-07T22:54:14.508724+00:00,6.49
2025-04-07T22:55:37.547918+00:00,6.43
2025-04-07T22:57:00.395519+00:00,6.44
2025-04-07T22:58:22.011256+00:00,6.5
2025-04-07T22:59:43.027803+00:00,6.48
2025-04-07T23:01:05.439274+00:00,6.39
2025-04-07T23:02:26.562799+00:00,6.31
2025-04-07T23:03:48.872690+00:00,6.35
2025-04-07T23:05:09.980653+00:00,6.3
2025-04-07T23:06:33.129264+00:00,6.37
2025-04-07T23:07:56.074732+00:00,6.32
2025-04-07T23:09:17.996268+00:00,6.45
2025-04-07T23:10:39.506577+00:00,6.51
2025-04-07T23:12:01.530756+00:00,6.4
2025-04-07T23:13:23.554359+00:00,6.47
2025-04-07T23:14:45.477234+00:00,6.4
2025-04-07T23:16:07.704201+00:00,6.45
2025-04-07T23:17:30.566090+00:00,6.39
2025-04-07T23:18:51.540241+00:00,6.34
2025-04-07T23:20:12.850391+00:00,6.38
2025-04-07T23:21:32.668902+00:00,6.41
2025-04-07T23:22:53.426224+00:00,6.44
2025-04-07T23:24:14.516840+00:00,6.45
2025-04-07T23:25:34.903886+00:00,6.33
2025-04-07T23:26:56.716051+00:00,6.41
2025-04-07T23:28:18.435205+00:00,6.44
2025-04-07T23:29:39.511216+00:00,6.43
2025-04-07T23:31:00.955902+00:00,6.4
2025-04-07T23:32:21.422740+00:00,6.36
2025-04-07T23:33:43.560697+00:00,6.33
2025-04-07T23:35:05.351254+00:00,6.25
2025-04-07T23:36:27.351880+00:00,6.26
2025-04-07T23:37:47.572732+00:00,6.21
2025-04-07T23:39:08.733079+00:00,6.3
2025-04-07T23:40:31.009498+00:00,6.36
2025-04-07T23:41:52.208761+00:00,6.3
2025-04-07T23:43:14.955549+00:00,6.29
2025-04-07T23:44:35.431360+00:00,6.32
2025-04-07T23:45:56.503284+00:00,6.25
2025-04-07T23:47:18.355428+00:00,6.16
2025-04-07T23:48:39.291112+00:00,6.17
2025-04-07T23:50:00.864344+00:00,6.23
2025-04-07T23:51:22.570761+00:00,6.16
2025-04-07T23:52:43.174501+00:00,6.18
2025-04-07T23:54:04.312249+00:00,6.28
2025-04-07T23:55:25.818378+00:00,6.29
2025-04-07T23:56:45.852916+00:00,6.17
2025-04-07T23:58:06.284935+00:00,6.11
2025-04-07T23:59:26.618761+00:00,6.02
2025-04-08T00:00:47.006353+00:00,6.23
2025-04-08T00:02:08.106642+00:00,6.2
2025-04-08T00:03:28.634639+00:00,6.17
2025-04-08T00:04:49.515582+00:00,6.29
2025-04-08T00:06:11.701023+00:00,6.24
2025-04-08T00:07:33.017577+00:00,6.23
