timestamp,price
2025-04-07T22:01:12.113354+00:00,6.22
2025-04-07T22:02:25.857044+00:00,6.25
2025-04-07T22:03:46.426711+00:00,6.25
2025-04-07T22:05:07.018311+00:00,6.25
2025-04-07T22:06:28.015620+00:00,6.25
2025-04-07T22:07:47.788937+00:00,6.25
2025-04-07T22:09:08.578825+00:00,6.2
2025-04-07T22:10:29.646617+00:00,6.24
2025-04-07T22:11:51.299600+00:00,6.25
2025-04-07T22:13:12.090002+00:00,6.24
2025-04-07T22:14:33.580711+00:00,6.25
2025-04-07T22:15:55.015997+00:00,6.25
2025-04-07T22:17:16.928456+00:00,6.18
2025-04-07T22:18:40.445874+00:00,6.25
2025-04-07T22:20:01.412468+00:00,6.25
2025-04-07T22:21:22.032207+00:00,6.25
2025-04-07T22:22:43.602004+00:00,6.22
2025-04-07T22:24:05.944259+00:00,6.19
2025-04-07T22:25:29.149502+00:00,6.25
2025-04-07T22:26:49.214595+00:00,6.25
2025-04-07T22:28:31.694495+00:00,6.25
2025-04-07T22:29:53.963150+00:00,6.25
2025-04-07T22:31:16.969728+00:00,6.22
2025-04-07T22:32:40.023651+00:00,6.23
2025-04-07T22:34:01.000295+00:00,6.2
2025-04-07T22:35:24.381823+00:00,6.17
2025-04-07T22:36:46.406152+00:00,6.15
2025-04-07T22:38:09.142854+00:00,6.07
2025-04-07T22:39:32.606152+00:00,5.97
2025-04-07T22:40:54.531967+00:00,6.25
2025-04-07T22:42:15.841609+00:00,6.24
2025-04-07T22:43:39.400265+00:00,6.25
2025-04-07T22:45:02.037549+00:00,6.25
2025-04-07T22:46:23.964684+00:00,6.24
2025-04-07T22:47:45.994656+00:00,6.15
2025-04-07T22:49:07.792887+00:00,6.07
2025-04-07T22:50:31.066570+00:00,6.11
2025-04-07T22:51:54.001252+00:00,6.21
2025-04-07T22:53:16.031789+00:00,6.25
2025-04-07T22:54:37.129667+00:00,6.14
2025-04-07T22:56:00.319954+00:00,6.17
2025-04-07T22:57:22.924129+00:00,6.07
2025-04-07T22:58:44.332677+00:00,6.11
2025-04-07T23:00:05.439037+00:00,6.1
2025-04-07T23:01:27.256178+00:00,5.99
2025-04-07T23:02:49.279516+00:00,6.01
2025-04-07T23:04:10.687707+00:00,6.08
2025-04-07T23:05:33.019004+00:00,6.17
2025-04-07T23:06:55.454029+00:00,6.09
2025-04-07T23:08:18.501402+00:00,6.06
2025-04-07T23:09:40.312621+00:00,6.02
2025-04-07T23:11:01.640116+00:00,6.0
2025-04-07T23:12:23.548454+00:00,6.02
2025-04-07T23:13:45.878402+00:00,6.06
2025-04-07T23:15:07.388785+00:00,5.99
2025-04-07T23:16:30.029335+00:00,6.17
2025-04-07T23:17:52.396828+00:00,6.23
2025-04-07T23:19:13.358929+00:00,6.25
2025-04-07T23:20:34.620941+00:00,6.25
2025-04-07T23:21:54.632965+00:00,6.25
2025-04-07T23:23:15.410209+00:00,6.23
2025-04-07T23:24:36.329235+00:00,6.25
2025-04-07T23:25:57.126675+00:00,6.25
2025-04-07T23:27:18.936170+00:00,6.25
2025-04-07T23:28:40.451719+00:00,6.21
2025-04-07T23:30:02.058075+00:00,6.18
2025-04-07T23:31:22.961172+00:00,6.25
2025-04-07T23:32:43.857682+00:00,6.17
2025-04-07T23:34:05.677869+00:00,6.23
2025-04-07T23:35:27.905408+00:00,6.25
2025-04-07T23:36:49.510973+00:00,6.14
2025-04-07T23:38:09.587710+00:00,6.1
2025-04-07T23:39:31.102969+00:00,6.19
2025-04-07T23:40:52.921814+00:00,6.25
2025-04-07T23:42:14.022423+00:00,6.25
2025-04-07T23:43:36.860059+00:00,6.25
2025-04-07T23:44:57.213305+00:00,6.22
2025-04-07T23:46:18.453015+00:00,6.12
2025-04-07T23:47:40.265679+00:00,6.1
2025-04-07T23:49:01.165401+00:00,6.25
2025-04-07T23:50:23.432969+00:00,6.15
2025-04-07T23:51:44.595782+00:00,6.14
2025-04-07T23:53:05.106221+00:00,6.2
2025-04-07T23:54:26.387510+00:00,6.09
2025-04-07T23:55:47.894047+00:00,6.17
2025-04-07T23:57:07.558083+00:00,6.11
2025-04-07T23:58:27.434622+00:00,6.12
2025-04-07T23:59:48.017586+00:00,6.05
2025-04-08T00:01:08.715105+00:00,6.07
2025-04-08T00:02:30.126147+00:00,6.03
2025-04-08T00:03:50.915567+00:00,6.15
2025-04-08T00:05:11.812294+00:00,6.19
2025-04-08T00:06:33.134736+00:00,6.13
2025-04-08T00:07:55.031294+00:00,6.09
