timestamp,price
2025-04-07T22:01:49.180476+00:00,5.78
2025-04-07T22:03:02.652291+00:00,5.81
2025-04-07T22:04:23.090461+00:00,5.83
2025-04-07T22:05:43.984950+00:00,5.92
2025-04-07T22:07:04.875804+00:00,5.9
2025-04-07T22:08:24.231172+00:00,5.97
2025-04-07T22:09:45.545274+00:00,5.94
2025-04-07T22:11:06.537977+00:00,5.9
2025-04-07T22:12:28.182434+00:00,5.85
2025-04-07T22:13:49.468918+00:00,5.78
2025-04-07T22:15:10.704781+00:00,5.76
2025-04-07T22:16:32.093421+00:00,5.79
2025-04-07T22:17:54.692236+00:00,5.7
2025-04-07T22:19:16.647858+00:00,5.81
2025-04-07T22:20:38.127503+00:00,5.85
2025-04-07T22:21:58.856905+00:00,5.9
2025-04-07T22:23:20.482104+00:00,6.02
2025-04-07T22:24:43.529167+00:00,6.02
2025-04-07T22:26:05.356544+00:00,6.06
2025-04-07T22:27:25.977887+00:00,6.11
2025-04-07T22:29:09.071929+00:00,6.12
2025-04-07T22:30:32.329497+00:00,6.2
2025-04-07T22:31:54.307585+00:00,6.29
2025-04-07T22:33:16.986895+00:00,6.2
2025-04-07T22:34:39.117625+00:00,6.08
2025-04-07T22:36:01.656142+00:00,6.15
2025-04-07T22:37:24.157468+00:00,6.24
2025-04-07T22:38:47.517832+00:00,6.24
2025-04-07T22:40:09.570184+00:00,6.23
2025-04-07T22:41:31.191736+00:00,6.29
2025-04-07T22:42:53.525730+00:00,6.32
2025-04-07T22:44:16.164946+00:00,6.2
2025-04-07T22:45:39.419420+00:00,6.27
2025-04-07T22:47:01.587523+00:00,6.18
2025-04-07T22:48:23.673200+00:00,6.14
2025-04-07T22:49:44.886021+00:00,6.24
2025-04-07T22:51:09.668728+00:00,6.31
2025-04-07T22:52:31.689715+00:00,6.4
2025-04-07T22:53:52.724138+00:00,6.5
2025-04-07T22:55:14.462850+00:00,6.47
2025-04-07T22:56:37.560511+00:00,6.5
2025-04-07T22:57:59.893191+00:00,6.5
2025-04-07T22:59:20.892060+00:00,6.5
2025-04-07T23:00:43.429240+00:00,6.5
2025-04-07T23:02:04.534198+00:00,6.5
2025-04-07T23:03:26.742178+00:00,6.43
2025-04-07T23:04:47.961652+00:00,6.31
2025-04-07T23:06:10.401443+00:00,6.43
2025-04-07T23:07:33.751986+00:00,6.45
2025-04-07T23:08:55.597506+00:00,6.44
2025-04-07T23:10:17.526451+00:00,6.34
2025-04-07T23:11:38.901081+00:00,6.39
2025-04-07T23:13:01.435910+00:00,6.36
2025-04-07T23:14:22.950191+00:00,6.36
2025-04-07T23:15:44.970939+00:00,6.39
2025-04-07T23:17:07.405979+00:00,6.37
2025-04-07T23:18:29.179924+00:00,6.31
2025-04-07T23:19:50.613198+00:00,6.25
2025-04-07T23:21:11.014493+00:00,6.37
2025-04-07T23:22:31.795726+00:00,6.27
2025-04-07T23:23:52.502676+00:00,6.27
2025-04-07T23:25:12.864771+00:00,6.16
2025-04-07T23:26:34.398028+00:00,6.21
2025-04-07T23:27:56.010908+00:00,6.23
2025-04-07T23:29:17.232365+00:00,6.23
2025-04-07T23:30:38.724404+00:00,6.28
2025-04-07T23:31:59.624093+00:00,6.34
2025-04-07T23:33:20.818705+00:00,6.29
2025-04-07T23:34:43.053369+00:00,6.26
2025-04-07T23:36:05.589344+00:00,6.37
2025-04-07T23:37:25.863750+00:00,6.31
2025-04-07T23:38:46.558182+00:00,6.38
2025-04-07T23:40:08.991679+00:00,6.36
2025-04-07T23:41:29.683306+00:00,6.5
2025-04-07T23:42:52.575349+00:00,6.44
2025-04-07T23:44:13.415284+00:00,6.5
2025-04-07T23:45:34.515831+00:00,6.42
2025-04-07T23:46:55.316952+00:00,6.36
2025-04-07T23:48:17.399117+00:00,6.24
2025-04-07T23:49:38.541038+00:00,6.36
2025-04-07T23:51:00.765943+00:00,6.47
2025-04-07T23:52:21.437698+00:00,6.5
2025-04-07T23:53:42.356207+00:00,6.39
2025-04-07T23:55:03.353685+00:00,6.5
2025-04-07T23:56:23.942233+00:00,6.49
2025-04-07T23:57:43.930063+00:00,6.43
2025-04-07T23:59:04.402543+00:00,6.41
2025-04-08T00:00:25.506277+00:00,6.34
2025-04-08T00:01:45.854896+00:00,6.44
2025-04-08T00:03:06.472133+00:00,6.4
2025-04-08T00:04:27.447698+00:00,6.37
2025-04-08T00:05:49.385943+00:00,6.31
2025-04-08T00:07:10.701200+00:00,6.39
